Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Ballerina,Sabine Weiss,6296,"(Swiss, 1924–2021)",(Swiss),(1924),(2021),(female),c. 1950,Gelatin silver print,"7 13/16 × 11 1/2"" (19.8 × 29.2 cm)","Purchase, 1958",393.1959,Photograph,Photography,1959-04-22,Y,52454,https://www.moma.org/collection/works/52454,https://www.moma.org/media/W1siZiIsIjE4ODMyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5eb382ff7471c412,,,,,19.8,,,29.2,,
Hands,Helmar Lerski,3493,"(Swiss, born Germany. 1871–1956)",(Swiss),(1871),(1956),(male),c. 1940,Gelatin silver print,"7 × 9 1/4"" (17.8 × 23.4 cm)",Gift of Ludwig Glaeser,413.1971,Photograph,Photography,1971-05-04,Y,52943,https://www.moma.org/collection/works/52943,https://www.moma.org/media/W1siZiIsIjIxMzY1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=47dc64239e62ca4a,,,,,17.8,,,23.4,,
SHINTO PRIESTS WALKING THROUGH TEMPLE GARDEN,Werner Bischof,566,"(Swiss, 1916–1954)",(Swiss),(1916),(1954),(male),1952,Gelatin silver print,"11 7/8 × 14 5/8"" (30.0 × 37.0 cm)",Purchase,427.1960,Photograph,Photography,1960-11-30,N,53240,,,,,,,30.0,,,37.0,,
INDIA FAMINE - OLD WOMAN,Werner Bischof,566,"(Swiss, 1916–1954)",(Swiss),(1916),(1954),(male),1951,Gelatin silver print,"9 7/8 × 6 3/4"" (25.1 × 17.1 cm)","Gift of Magnum Photos, Inc.",563.1953,Photograph,Photography,1954-01-12,N,55165,,,,,,,25.1,,,17.1,,
Untitled,Florence Henri,2595,"(Swiss, born United States. 1893–1982)",(Swiss),(1893),(1982),(female),c. 1931,Gelatin silver print,"11 1/8 × 9 1/16"" (28.3 × 23.1 cm)",Gift of Paul F. Walter,774.1998,Photograph,Photography,1998-12-10,Y,56369,https://www.moma.org/collection/works/56369,https://www.moma.org/media/W1siZiIsIjIwMTc1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=22000d78923e36a0,,,,,28.3,,,23.1,,
Pre-Beatles Era in Zurich,Robi Müller,43061,"(Swiss, born 1942)",(Swiss),(1942),(0),(male),1963,Gelatin silver print,"9 7/16 × 9 3/16"" (23.9 × 23.3 cm)","Gift of the Kunstgewerbeschule, Zürich",878.1965,Photograph,Photography,1965-11-09,Y,57235,https://www.moma.org/collection/works/57235,https://www.moma.org/media/W1siZiIsIjIzNDE1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=58f268ee9221ce4c,,,,,23.9,,,23.3,,
Untitled,Martin Disler,1553,"(Swiss, 1949–1996)",(Swiss),(1949),(1996),(male),(1981),Six linoleum cuts on one sheet,"irreg. composition  69 1/8 x 356 1/8"" (175.6 x 904.5 cm)
sheet  82 3/4 x 402 1/8"" (210 x 1021.4 cm)
Prints: various dimensions.",Purchase,3.1982,Print,Drawings & Prints,1982-01-21,Y,59613,https://www.moma.org/collection/works/59613,,,,,,175.6,,,904.5,,
Chair,Alfred Hofkunst,2695,"(Swiss, born Austria. 1942–2004)",(Swiss),(1942),(2004),(male),(n.d.),Lithograph,"composition (irreg.): 34 5/8 x 17 5/16"" (87.9 x 44 cm); sheet: 35 9/16 x 18 1/8"" (90.3 x 46.1 cm)",Walter Bareiss Fund,11.1973,Print,Drawings & Prints,1973-01-04,Y,59837,https://www.moma.org/collection/works/59837,,,,,,87.9,,,44.0,,
Ex Libris Edmond Bomsel,Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1961,Etching,,Gift of Emmanuel Benador Fine Arts,11.1990,Print,Drawings & Prints,1990-01-16,Y,59865,https://www.moma.org/collection/works/59865,https://www.moma.org/media/W1siZiIsIjE2MzM1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ac177e21735534d3,,,,,,,,,,
What is Written is Written (El Maktoub Maktoub),Not Vital,7917,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1990,Five lift ground aquatints,"Sheet (complete work, variable according to installation): 87 x 15"" (221.0 x 38.1 cm)",Gift of Baron/Boisanté Editions,13.1991.a-e,Print,Drawings & Prints,1991-01-23,Y,59934,https://www.moma.org/collection/works/59934,https://www.moma.org/media/W1siZiIsIjIzNzc2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bbc51ba00625db59,,,,,221.0,,,38.1,,
Head,Markus Raetz,4787,"(Swiss, 1941–2020)",(Swiss),(1941),(2020),(male),1982,Etching,"plate: 9 x 6 5/8"" (22.8 x 16.8 cm); sheet: 17 11/16 x 14 13/16"" (45 x 37.6 cm)",John R. Jakobson Foundation Fund,15.1986,Print,Drawings & Prints,1986-01-09,Y,59977,https://www.moma.org/collection/works/59977,https://www.moma.org/media/W1siZiIsIjE4MDkzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=de6e7703c284c7b7,,,,,22.8,,,16.8,,
my eye is a mouth,Dieter Roth,5042,"(Swiss, born Germany. 1930–1998)",(Swiss),(1930),(1998),(male),1966,Etching,"plate  19 3/4 x 15 7/8"" (50.2 x 40.3 cm)
sheet  22 1/4 x 29 3/4"" (56 x 75.5 cm)",Walter Bareiss Fund,15.1987,Print,Drawings & Prints,1987-01-15,Y,59978,https://www.moma.org/collection/works/59978,https://www.moma.org/media/W1siZiIsIjIzODg4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9eaba24d01fefffa,,,,,50.2,,,40.3,,
Untitled (for Parkett no. 50/51),John Armleder,6621,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1997,Multiple of Perspex object in flourescent orange,"object  15 3/4 x 15 3/4 x 7 7/8"" (40 x 40 x 20 cm)","Riva Castleman Endowment Fund, Lily Auchincloss Fund, and Gift of Parkett",21.1998.1,Multiple,Drawings & Prints,1998-03-05,Y,60142,https://www.moma.org/collection/works/60142,,,,20.0,,40.0,,,40.0,,
Viva Picasso from Homage to Picasso (Hommage à Picasso),Jean Tinguely,5882,"(Swiss, 1925–1991)",(Swiss),(1925),(1991),(male),1973,"Lithograph and screenprint with collage additions from a portfolio of thirty-one lithographs (one with aquatint, one with collotype, one with screenprint), twenty-two screenprints (one with embossing, one with flocking, one with stencil), eleven etchings (five with aquatint, one with aquatint and drypoint, one with aquatint, drypoint, and engraving), three aquatints (one with etching), and two woodcuts","composition (irreg.): 27 1/2 x 19 3/4"" (69.9 x 50.2cm); sheet: 29 1/2 x 21 15/16"" (75 x 55.7cm)",Gift of Dorothy Miller (by exchange),22.1987.20,Print,Drawings & Prints,1987-01-15,Y,60213,https://www.moma.org/collection/works/60213,https://www.moma.org/media/W1siZiIsIjIzMTQ0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=109f55e1fc73f015,,,,,69.9,,,50.2,,
Homage to Picasso (Hommage à Picasso) from Homage to Picasso (Hommage à Picasso),Max Bill,559,"(Swiss, 1908–1994)",(Swiss),(1908),(1994),(male),"1972, published 1973","Lithograph from a portfolio of thirty-one lithographs (one with aquatint, one with collotype, one with screenprint), twenty-two screenprints (one with embossing, one with flocking, one with stencil), eleven etchings (five with aquatint, one with aquatint and drypoint, one with aquatint, drypoint, and engraving), three aquatints (one with etching), and two woodcuts","composition (irreg.): 19 3/4 x 19 3/4"" (50.2 x 50.2cm); sheet: 29 15/16 x 22 1/4"" (76 x 56.5cm)",Gift of Dorothy Miller (by exchange),22.1987.34,Print,Drawings & Prints,1987-01-15,Y,60228,https://www.moma.org/collection/works/60228,https://www.moma.org/media/W1siZiIsIjIzMTQ1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=aee56f23871ec5f7,,,,,50.2,,,50.2,,
Figure in the Studio,Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1954,Lithograph,"composition (irreg.): 21 5/8 x 14 11/16"" (55 x 37.3 cm); sheet: 26 x 19 3/4"" (66 x 50.2 cm)",Gift of Douglas S. Cramer in honor of Riva Castleman,30.1996,Print,Drawings & Prints,1996-03-12,Y,60468,https://www.moma.org/collection/works/60468,https://www.moma.org/media/W1siZiIsIjIxNTE4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f06762d4c3fda339,,,,,55.0,,,37.3,,
Cubist Head,Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1933,Engraving,"plate: 12 1/16 x 10"" (30.6 x 25.4 cm); sheet: 20 x 14 15/16"" (50.8 x 38 cm)",Gift of Mr. Stanley W. Hayter,42.1968,Print,Drawings & Prints,1968-02-05,Y,60770,https://www.moma.org/collection/works/60770,https://www.moma.org/media/W1siZiIsIjUxOTc0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=429ee08898b0cbfe,,,,,30.6,,,25.4001,,
Elba idee diable,André Thomkins,5856,"(Swiss, 1930–1985)",(Swiss),(1930),(1985),(male),1976,Soft ground etching with roulette,"Composition (irreg.): 10 1/16 x 8 11/16"" (25.6 x 22.1 cm)
Sheet: 14 15/16 x 12 5/8"" (38 x 32 cm)",Purchase,66.1984,Print,Drawings & Prints,1984-02-01,Y,61157,https://www.moma.org/collection/works/61157,https://www.moma.org/media/W1siZiIsIjE3Nzg2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=67aa24614fa14df0,,,,,25.6,,,22.1,,
Lamb,Not Vital,7917,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1995,Lift-ground aquatint,,Elinor Grasheim Memorial Fund,68.1996,Print,Drawings & Prints,1996-03-12,N,61188,,,,,,,,,,,,
Holy Family,Marco Richterich,4911,"(Swiss, born 1929)",(Swiss),(1929),(0),(male),1956,Lithograph,"composition: 14 5/16 x 18 1/2"" (36.4 x 47cm); sheet: 17 3/16 x 21 15/16"" (43.6 x 55.7cm)",Mrs. Bertram Smith Fund,74.1957,Print,Drawings & Prints,1957-05-15,Y,61308,https://www.moma.org/collection/works/61308,https://www.moma.org/media/W1siZiIsIjIyMDEyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c241654c1455792d,,,,,36.4,,,47.0,,
Cima del Mar (detail) (for Parkett no. 28),Franz Gertsch,2137,"(Swiss, born 1930)",(Swiss),(1930),(0),(male),1990–91,Woodcut,"composition and sheet: 9 15/16 × 16 1/4"" (25.3 × 41.3 cm)","Riva Castleman Endowment Fund, Lily Auchincloss Fund, and Gift of Parkett",64.1998.1,Print,Drawings & Prints,1998-06-05,Y,61427,https://www.moma.org/collection/works/61427,https://www.moma.org/media/W1siZiIsIjE4MTY1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3dd4c826a4b5d285,,,,,25.3,,,41.3,,
Ombilical,André Thomkins,5856,"(Swiss, 1930–1985)",(Swiss),(1930),(1985),(male),1973,Engraving and aquatint,"Plate: 10 x 11 5/16"" (25.4 x 28.7 cm)
Sheet: 26 3/4 x 19 3/4"" (68 x 50.1 cm)",John R. Jakobson Foundation Fund,65.1984,Print,Drawings & Prints,1984-02-01,Y,61443,https://www.moma.org/collection/works/61443,https://www.moma.org/media/W1siZiIsIjIyMzcwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=64e138b1310cfa22,,,,,25.4,,,28.7,,
THE HOLY HOUR,Ferdinand Hodler,2681,"(Swiss, 1853–1918)",(Swiss),(1853),(1918),(male),1868,Lithograph,,Gift of Dr. and Mrs. Henry Sagan,88.1956,Print,Drawings & Prints,1956-03-19,N,61643,,,,,,,,,,,,
Glove (for Parkett no. 4),Meret Oppenheim,4416,"(Swiss, 1913–1985)",(Swiss),(1913),(1985),(female),1985,Multiple of pair of suede gloves with screenprint and hand-stitching,"each, irreg. composition  1/16 x 3 1/8 x 8 3/8"" (0.2 x 8 x 21.3 cm)","Riva Castleman Endowment Fund, Lily Auchincloss Fund, and Gift of Parkett",98.1998.1a-b,Multiple,Drawings & Prints,1998-03-05,Y,61765,https://www.moma.org/collection/works/61765,https://www.moma.org/media/W1siZiIsIjI2Njg0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a3538a7e3d6d17fd,,,,,0.2,,,8.0,,
I've Only Got Eyes for You - (Pin Down Jump Up Girl) (for Parkett no. 48),Pipilotti Rist,8297,"(Swiss, born 1962)",(Swiss),(1962),(0),(female),1996,"Multiple of photograph under lenticular film, mounted on plastic with suction cup","D variable composition  8 1/4 x 10 15/16 x 1 9/16"" (20.9 x 27.9 x 4 cm)","Riva Castleman Endowment Fund, Lily Auchincloss Fund, and Gift of Parkett",112.1998,Multiple,Drawings & Prints,1998-03-05,Y,61994,https://www.moma.org/collection/works/61994,,,,,,20.9,,,27.9,,
(Mythological Subject),Hans Erni,1750,"(Swiss, 1909–2015)",(Swiss),(1909),(2015),(male),1924,"Etching, printed in black","Comp. 8 1/2 x 6 3/4"" (21.5 x 17.2 cm) Sheet  10 7/16 x 7 1/4"" (26.5 x 18.4 cm)",Purchase,119.1949,Print,Drawings & Prints,1949-03-24,N,62147,,,,,,,21.5,,,17.2,,
Fireman's Glove with Photograph (for Parkett no. 45),Roman Signer,7824,"(Swiss, born 1938)",(Swiss),(1938),(0),(male),1995,Multiple of fireman's glove,"Component (.b object): 7 11/16 x 5 1/8"" (19.5 x 13 cm)
Overall: 7 3/16 x 13 5/16 x 9/16"" (18.3 x 33.8 x 1.4 cm)","Riva Castleman Endowment Fund, Lily Auchincloss Fund, and Gift of Parkett",122.1998.a-b,Multiple,Drawings & Prints,1998-03-05,Y,62238,https://www.moma.org/collection/works/62238,,,,,,19.5,,,13.0,,
Chevelle,Peter Stampfli,7837,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),(1968),Screenprint,"composition  24 x 19 9/16"" (61 x 49.7 cm)
sheet  25 3/8 x 19 9/16"" (64 x 49.7 cm)",Frances Keech Fund,124.1998,Print,Drawings & Prints,1998-03-05,Y,62275,https://www.moma.org/collection/works/62275,https://www.moma.org/media/W1siZiIsIjI0OTQwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fa25588d34c26278,,,,,61.0,,,49.7,,
Latticework II (Vlechtwerk II),Markus Raetz,4787,"(Swiss, 1941–2020)",(Swiss),(1941),(2020),(male),1972,Blueprint,"irreg. composition  57 13/16 x 36 1/8"" (146.9 x 91.8 cm)
sheet  61 11/16 x 39 3/4"" (156 x 101 cm)",Purchase,139.1989,Print,Drawings & Prints,1989-05-30,Y,62807,https://www.moma.org/collection/works/62807,,,,,,146.9,,,91.8,,
Portrait of Germaine Richier,Cuno Amiet,149,"(Swiss, 1868–1961)",(Swiss),(1868),(1961),(male),1950,Lithograph,"composition: 19 1/2 x 13 3/4"" (49.5 x 35cm); sheet: 22 3/8 x 15 3/16"" (56.8 x 38.5cm)",Gift of Homer Kripke,140.1965,Print,Drawings & Prints,1965-04-06,Y,62820,https://www.moma.org/collection/works/62820,https://www.moma.org/media/W1siZiIsIjIxNDA2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=42161f76a2c937cc,,,,,49.5,,,35.0,,
WAR,Albert E. Yersin,6498,"(Swiss, 1905–1984)",(Swiss),(1905),(1984),(male),(1945),"Engraving, printed in black","Plate 4 1/8 x 3 1/16"" (10.5 x 7.9 cm) Sheet 5  3/4 x 4 1/8"" (14.7 x 10.5 cm)",Gift of the artist,144.1947,Print,Drawings & Prints,1947-06-17,N,62937,,,,,,,10.5,,,7.9,,
SPRINGTIME,Albert E. Yersin,6498,"(Swiss, 1905–1984)",(Swiss),(1905),(1984),(male),,"Engraving, printed in black (burin and cradle)","Plate 2 11/16 x 2 7/16"" (6.8 x 6.2 cm) Sheet  5 13/16 x 4 1/16"" (14.8 x 10.3 cm)",Gift of the artist,145.1947,Print,Drawings & Prints,1947-06-17,N,63124,,,,,,,6.8,,,6.2,,
Interior with Chandelier,Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1959,Lithograph,"composition (irreg.): 22 15/16 x 15 3/8"" (58.2 x 39.1 cm); sheet: 26 x 19 13/16"" (66 x 50.4 cm)",Gift of Mr. E. Powis Jones,146.1960,Print,Drawings & Prints,1960-05-26,Y,63149,https://www.moma.org/collection/works/63149,https://www.moma.org/media/W1siZiIsIjIxNjEzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3563c1e0c97e6572,,,,,58.2,,,39.1,,
Cima del Mar (Detail #2),Franz Gertsch,2137,"(Swiss, born 1930)",(Swiss),(1930),(0),(male),1990,Woodcut,"composition: 10 x 16 1/16"" (25.4 x 40.8 cm); sheet: 19 3/8 x 23 15/16"" (49.2 x 60.8 cm)",The Philip and Lynn Straus Foundation Fund,147.1994,Print,Drawings & Prints,1994-01-25,Y,63221,https://www.moma.org/collection/works/63221,https://www.moma.org/media/W1siZiIsIjIxNDY0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d18691b47c05b74b,,,,,25.4,,,40.8,,
Untitled,Markus Raetz,4787,"(Swiss, 1941–2020)",(Swiss),(1941),(2020),(male),1986,Etching and aquatint,"plate  6 1/2 x 8 9/16"" (16.5 x 21.7 cm)
sheet  29 15/16 x 20 15/16"" (76.1 x 53.3 cm)",Jeanne C. Thayer Fund,160.1987,Print,Drawings & Prints,1987-05-14,Y,63297,https://www.moma.org/collection/works/63297,https://www.moma.org/media/W1siZiIsIjIzNjM1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d255401c90d95b4f,,,,,16.5,,,21.7,,
Tristan Tzara,Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1949,Lithograph,"composition: 7 3/8 x 4 5/8"" (18.8 x 11.8 cm); sheet: 10 3/16 x 5 5/16"" (25.9 x 13.5 cm)",Gift of Tristan Tzara,165.1951,Print,Drawings & Prints,1951-05-24,Y,63397,https://www.moma.org/collection/works/63397,https://www.moma.org/media/W1siZiIsIjE2MzQwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2e21fbf587bae038,,,,,18.8,,,11.8,,
Untitled,Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1964,Etching,"plate: 10 1/8 x 7 15/16"" (25.7 x 20.1cm); sheet: 11 7/16 x 8 15/16"" (29 x 22.7cm)",Purchase Fund,174.1966,Print,Drawings & Prints,1966-02-08,Y,63624,https://www.moma.org/collection/works/63624,https://www.moma.org/media/W1siZiIsIjE2MzQwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=038df0b0c57f985f,,,,,25.7,,,20.1,,
Doris,Franz Gertsch,2137,"(Swiss, born 1930)",(Swiss),(1930),(0),(male),1990,Wood engraving,"composition and sheet: 96 3/4 × 72 3/4"" (245.7 × 184.8 cm)",Gift of Franz Gertsch and Turske & Turske,184.1990,Print,Drawings & Prints,1990-05-02,Y,63984,https://www.moma.org/collection/works/63984,https://www.moma.org/media/W1siZiIsIjQzNjY1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fac2acc6c19f1144,,,,,245.745491491,,,184.7853695707,,
All moments stop here and together we become every memory that has ever been (for Parkett no. 52),Ugo Rondinone,8043,"(Swiss, born 1964)",(Swiss),(1964),(0),(male),1998,"Multiple of stone, and Polaroid","(irreg.) composition  3 1/4 x 9 1/8 x 6 5/16"" (9.8 x 22.5 x 16 cm)",Howard Johnson Fund,185.1999.a-b,Multiple,Drawings & Prints,1999-05-20,Y,64000,https://www.moma.org/collection/works/64000,https://www.moma.org/media/W1siZiIsIjMxNjExNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f05abc32884dea72,,,16.0,,9.8,,,22.5,,
"Spirit, Form, Reason",Urs Lüthi,3643,"(Swiss, born 1947)",(Swiss),(1947),(0),(male),1989,"Photogravure, aquatint and screenprint, printed on three sheets","(each) sheet  21 11/16 x 16 1/2"" (55 x 41.9 cm)
Comp.: .a - 15 1/4 x 10 1/8"" (38.7 x 25.7 cm);  .b - 15 3/8 x 9 3/4"" (39.0 x 24.8 cm); .c -  15 5/16 x 10 3/16"" (38.9 x 25.9 cm)",Purchase,198.1990.a-c,Print,Drawings & Prints,1990-05-02,Y,64269,https://www.moma.org/collection/works/64269,https://www.moma.org/media/W1siZiIsIjIxNzcwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8ae92a0defdde169,,,,,55.0,,,41.9,,
References (Références),Olivier Mosset,4125,"(Swiss, born 1944)",(Swiss),(1944),(0),(male),1980,Portfolio of four screenprints,,Purchase,206.1990.a-d,Print,Drawings & Prints,1990-05-02,Y,64384,https://www.moma.org/collection/works/64384,,,,,,,,,,,
COCK,Hans Erni,1750,"(Swiss, 1909–2015)",(Swiss),(1909),(2015),(male),(1950),"Lithograph, printed in color","Sheet 22 3/16 x 15 3/16"" (56.3 x 38.6 cm) Comp. 22 x 15 3/16"" (55.9 x 38.6 cm)",Gift of the Guilde Internationale de la Gravure,207.1951,Print,Drawings & Prints,1951-05-24,N,64387,,,,,,,55.9,,,38.6,,
Cuddly Painting (Delft),Sylvie Fleury,7674,"(Swiss, born 1961)",(Swiss),(1961),(0),(female),1992,Multiple of synthetic fur,"overall: 15 3/4 x 15 3/4 x 2 3/16"" (40 x 40 x 5.5 cm)",Linda Barth Goldstein Fund,207.1997,Multiple,Drawings & Prints,1997-05-28,Y,64398,https://www.moma.org/collection/works/64398,,,,5.5,,40.0,,,40.0,,
6 Piccadillies,Dieter Roth,5042,"(Swiss, born Germany. 1930–1998)",(Swiss),(1930),(1998),(male),"1970, prints executed 1969–70","Portfolio of six double-sided screenprint-over-offset lithographs, one with iron filings, mounted on board","composition (each): 19 1/8 x 27 3/16"" (48.6 x 69 cm); sheet (each): 19 5/8 x 27 9/16"" (49 x 70 cm); portfolio: 24 1/8 x 30 5/8 x 3 1/2"" (61.3 x 77.8 x 8.9 cm)",Purchase,213.1990.1-7,Print,Drawings & Prints,1990-05-02,Y,64514,https://www.moma.org/collection/works/64514,https://www.moma.org/media/W1siZiIsIjIxMDcwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3efc16e645cfae0b,,,,,48.6,,,69.0,,
ABSTRACT COMPOSITION,Oskar Dalvit,1367,"(Swiss, 1911–1975)",(Swiss),(1911),(1975),(male),1948,Woodcut printed in color and with color added by hand,"Sheet 24 5/8 x 18 3/8"" (62.5 x 46.7 cm) Comp.  19 1/4 x 15 15/16"" (49.0 x 38.9 cm)",Purchase,221.1951,Print,Drawings & Prints,1951-05-24,N,64646,,,,,,,49.0,,,38.9,,
Man Walking (L'homme qui marche),Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1957,Lithograph,"composition  13 3/8 x 7 11/16"" (34 x 19.5 cm)
sheet  30 1/4 x 22 1/2"" (76 x 57.1 cm)",Gift of Mr. and Mrs. Peter A. Rübel,227.1967,Print,Drawings & Prints,1967-04-11,N,64761,,,,,,,34.0,,,19.5,,
Untitled,Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),c. 1954-56,Lithograph,"composition: 24 1/16 x 18 13/16"" (61.1 x 47.8 cm); sheet: 28 3/8 x 21 7/8"" (72 x 55.5 cm)",Ruth Vollmer Bequest,235.1982,Print,Drawings & Prints,1982-10-26,Y,64922,https://www.moma.org/collection/works/64922,https://www.moma.org/media/W1siZiIsIjE2OTA3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=071b09699bb12283,,,,,61.1,,,47.8,,
Loeb: Regards sur la peinture,Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1950,Etchings,"Sheet with variations 7 5/8 x 5 1/2"" (19.4 x 13.8 cm)",Purchase,236.1951.1-4,Print,Drawings & Prints,1951-05-24,N,64931,,,,,,,19.4,,,13.8,,
The Studio 1955 (L'Atelier 1955),Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1956,Lithograph,"composition (irreg.): 19 x 15 1/4"" (48.3 x 38.7 cm); sheet: 26 x 19 3/4"" (66 x 50.1 cm)",Ruth Vollmer Bequest,236.1982,Print,Drawings & Prints,1982-10-26,Y,64940,https://www.moma.org/collection/works/64940,https://www.moma.org/media/W1siZiIsIjIxNTE0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=551440acfecb9cc4,,,,,48.3,,,38.7,,
The Dog,Alberto Giacometti,2141,"(Swiss, 1901–1966)",(Swiss),(1901),(1966),(male),1952,Lithograph,"composition: 14 3/4 x 10 7/8"" (37.5 x 27.6 cm); sheet: 21 x 17 3/16"" (53.4 x 43.7 cm)",Larry Aldrich Fund,258.1952,Print,Drawings & Prints,1952-11-07,Y,65398,https://www.moma.org/collection/works/65398,https://www.moma.org/media/W1siZiIsIjIxNTE2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=913972ffca09a2ed,,,,,37.5,,,27.6,,
